username,gender,zip,highest_education
PiugBYfME8MQpTzoS0G5QvEJsAm89oP5,,5488,some college
wszD8DAnIxqP6QfXHrcWYqwI4b79hoDw,male,48168,highschool
qF9nN3soiThrvrFuVkYpHdRU3YDrLKUZ,missing,20191,highschool
sgp3n5bawfHVtq2l28nBhsWFsV7axBcX,female,97321,college
XPoej3ykllOENRN7YR1vk9lFQSNkj5Uo,,35503,highschool
OuziX25t2l9UROqRpTEy81iRvpg7qVQ5,,43147,missing
EqmlACfBc0irKBrc8DLknCUnayrrCgdI,male,54302,no highschool
3B2UllgHI8in0FfGWrv2Kvxrl7Ajtdna,male,10456,some college
89CqgZJKmEgTisDES8ZTrtETeOr2GE9R,male,33928,highschool
t0kvmCMPbv1rkaOGiZ29O3yBOewzzDn1,missing,91786,highschool
qnEqOgWWcm0eMRRAmgPnaqd4aiBJIqI1,missing,75605,highschool
IHJGcg8XuB6HPRBrjHVn1eWwbgo7JSEZ,,45237,highschool
ervv8qudQXPt17u1LrtitMJZWYGrVoGN,,95776,some college
kLriqjD0W9E5N5PVMZ7Ujbn1UXR0k3Dz,missing,4043,highschool
qctMGg8BY7loHZEfi4yhUve25n6kUcvy,missing,3051,no highschool
CYPNBoGwuLNGB9o6c5ymOZ8c1CNfYFkE,male,34221,graduate
c0SE05tRjiEOaThvWcYxSYbAxboLNaZo,missing,30728,missing
M0KuMbonNYTK8MFnInZvCbq3XTITCMN5,,91790,college
p6nnxpbzDmCEisLltMNR0HHvLFLBO4Ch,female,43062,missing
sOtJDkW1NP7gXtNlZwp6GLj4W6NiR71z,male,33042,highschool
AAJqEEOQd4oVZPr3clSQpbeD7hSh8aBQ,female,95123,highschool
wtgZJuAixYW1OEd31PQzzl9BYHgtPkcu,missing,46750,highschool
7o9Nt9L5COXChhwQu3nRTx3xu8qW2Tgn,missing,29687,no highschool
swTV8FwIOGPvq6kDLTbN7KErbstwahnB,female,30318,missing
J6xdKcE0HZIgDGvV0USdOjqbmVDNYodW,other,20187,highschool
qcrQgSeLRFYB0EF1oHbE0NahHP3mXBWI,missing,32955,missing
7tvt5Nrz9ItPFsjUAy3iGmmwjHTnBbuj,male,62203,college
tu40WOUsV14Uzm1XzXtaT24MEeBOzVWA,female,14526,graduate
6ukzVV282fPHH5seR4Ah1PDJIZzJboQW,female,46991,some college
wYV2njw0E2Y0uvnUAIHRCI4fIA6qTGnq,missing,22153,some college
Nnln4vtIuu3A3AGBUiqKCc6HnpwR8Va8,female,71201,highschool
lHL1k2nFlTOw9JP0JTYjclaFvOCOVX5R,female,92020,missing
uufXnXOfmStAymRAiMYAROVtj5hPlDvd,male,48837,some college
IhporhjBpD87E7pLhYtc9YRC8PipZyt6,female,85607,college
LkAiINzAAhUoAckC1RJX8TRRkgAAFLLE,,38847,some college
2JIs3Sa0w5sIAvSpzIDS75g1sN6hsGTC,female,77433,highschool
h8VxxwmPOjp5gujM8Gkdtf7abN4yfHx4,male,74058,highschool
Wd5Y51TL4njlLeYHUjz5D9nrsHvDXUZ8,,30319,some college
9PQa7wHTsocoFerICkjEZCQuTWiyEGbR,male,91335,no highschool
1fz7RS94t8nuoMroWFq8B06N4IWtq90I,female,2919,highschool
gJt1DAClEFJxvaRCYEfDW29qb9RcEz3Y,male,40219,highschool
nDTTL9R9lgX70taGjXWWhpV9HneItz9X,male,70582,highschool
QvRGOqLSyf5dfsZjPsCzMC3zwxe6tcsy,missing,95966,college
eayRUmve9dtAeM4crUmT4vcBXP6mbXYc,missing,18101,highschool
tA1lc3vnumj95Nh6FWr8EK0wWDHGYnC2,male,43232,some college
iBuqrTMz0jWw1fUyPiKUAG2akYoUw6cm,male,95965,some college
oKZwUGrYHqdyevQMbQx5wJjMj1yq2zA6,,91405,highschool
SSCBwn7v5OlL8WSWHU712AFUD2WlWXIa,,80002,no highschool
h1YbmFchv372tQK16WY94CkZNaD7cYlD,,33071,college
tklCcagw3fxlun7MAd2wwu9pj74mhwyz,,78043,highschool
gV52CTZaoNfCOT1aopCcdjXcqPjdhB8p,,73170,graduate
sd2HYLRck3MQjoR7Fod62oDtNeNgK3C5,male,55016,some college
Ec7wSlOQhPoGaw79wG6fjpEhjDOwSbvP,missing,10506,some college
pvg6j1eluBNDSHYcRbqOW13bAZqXb7GU,,23112,college
3wgBWoHHS59uLyEA6r2sVGvzUebcXk4P,missing,92591,highschool
Ziu8tdoAktBXh0P0Hj8AG0yvWRaqsECD,male,94510,some college
LGLOesWEYrYhcwd2Kmlk79awfZb9X5Yw,male,25701,college
aIL1NEjCe1OHtEKm6JpGdIdTZNDD6Wwu,male,95677,highschool
r5SjYXo9vlcBNB09JTvCaYcfoq7avp67,,31093,missing
ij7d4SeTxFrubM2ld3kErXOKon6cBS4l,missing,37130,college
xGWjos5nKrn7rxQEQkV1V6pBI2rS4Q4S,female,49221,graduate
O7esBB3nKrt1HaZlrVMKbpNhajZZZ9Dx,,98901,some college
ht41TUAbTNjj8MHyCBLZffpaGTFSfUsy,female,90405,highschool
hOC4sVLNbak1g4L6jLRJV5Ikwf4cuVV8,female,90303,college
txR343znllIAYfUTT6ID4MaG49Hdxeix,,17325,missing
iTPP671C3LE3mfQnyyEfMb8YZKqmknzc,female,93221,graduate
KxTu7wphWAo6JO4tFn5eTbV9dBuVO1H5,missing,80001,college
lqEGjqZQzcaIOdC4SfhGwonY0sNEdv9v,,10004,highschool
qxN9EXLVijHnXOSweK0J0YYviNolRhYg,female,85375,no highschool
8U0cK3rPxB6Ep6QhoIWScyexPpFNMOlR,,91320,no highschool
fYoTVrGjUKZwCkGEQxj8tszSZ9oEr7BE,male,45449,highschool
7DWEjDOefPSmKpuhLrpn0jJtG8tWYU2F,,32934,some college
hrW9VvEqyFNGGF1oFID3IlV1PWsiglDE,other,21158,no highschool
Kps7WhqVaoTjlEYNa66GOxHTi8N27WQ9,male,35211,college
K7jJR7gAr7oJvjEi77j2070mKnoQ0H23,male,32176,highschool
FoorM3fanWCGGnmQgCdVH9UGvEPs7gIK,missing,96744,some college
axJrBImdszdRuxgdeOaSM3odVagmylzK,female,8724,some college
8LgfmgsxRl7whRKXZqTvOnP6gs844bXG,,39532,some college
4kmO9YA2W8xCMCYVIVkKiZRxRjX72wdE,female,89027,some college
SF6Rt8DPZUOW4hkxs4sRzOqvnc3ZvKHs,missing,30604,some college
VR2kakjtXh74zz8ECRiZvSfFfumCWcrr,male,2130,some college
afGDIbGbSLFIkIVgYTcsM0nZrlLAYXP9,missing,77063,no highschool
3cjiLIx6UkXpJ71yE1qqLzp2nwHhBhGD,male,98387,some college
gSONjEUm6ERBIEXJf3zIxVGS8nWdUkoP,,24141,college
soWGR1SawLCzN6cibKKzyucjERyiqFtX,,8854,no highschool
6elPfoQqoXapHUr4bMvtkwGvYr52KIX8,missing,34223,highschool
JgPqm3kmuP27TIyP9oHh26aPc7R995aX,male,10573,some college
9AOdAPbxGSoVtauxuqEtb3lpLR7xNk7b,female,19017,college
aTe9fvJmUGXUUf7y5NAtf43BDOPHxNLv,,77566,some college
Ir5VyBrhzArZLs3btjPnfle80UxXtv5G,male,15239,some college
yvaqzt6WMSAIonlchcCXegp8hRJ874B9,missing,11217,highschool
4Seg1mBzfEEtLCIoQ9Why99R7xBxrcs8,female,65606,some college
Cutovd8NUzRFOjJv1y9XiMfPiW1fweC9,,27959,some college
cran2YPckKyx2f01cXtxkGvUd4uDi7IX,missing,49615,college
ybzzfwYz7ydCqIbDzNS2eUVEu2cBThwq,,64012,college
PouMCXf669TnZYoflZVyLCeWfAZS1SwB,missing,30315,graduate
oamKaVYtYcTWlWXxR9gjWFZVaqJSv9QD,male,7018,some college
1QJdqS5tJBxl50hLJVIhA4BOboJ4oyjN,male,41071,college
urQLwPNeBD6YiDmQkO3zzeclg8J0Lcqs,,37419,highschool
DUfc5CMUShb4AXOfvUFg1Mg4iWCEIAhy,,2554,missing
40L77km5z19sJEVeJ6u4qpa9SAG2ZSIF,,98682,college
edc9wb8ICJek9G2sopvhv106NtxZs8bS,female,34711,some college
oKzTcaluJEwqREbc5PsQXdUri3bsXPkc,female,76374,highschool
sDzgh5jQaaqq4KxhPsvjXfOIajt0FvUw,other,98684,college
SRS5AlAR9HHXLMposFcobzJcUGdcWFFm,,2048,highschool
RLhaPzVsQszAVtzmQi5OYP0j5Zx7K1Gk,male,97225,some college
VNFXAdq4QYK6VDMPRM7WdLY2IOPGQ3D6,missing,90620,graduate
sr89KLsFZj5opXIwIPCyClXHTk70EGW9,missing,85259,missing
eRNQUxT50UHdqbKWWfRjAd8yBYQxBOWR,female,68007,highschool
1bB5By8ujdlSjP6o6ZLWtPqvKKY6OuER,,80232,college
nYs1sbg1xDvHBSjwMJsmfzLojMFX3FXF,other,40212,some college
C6v3UUB9jaNBQpmt6jXmE8IjBkFXg5E2,missing,41653,highschool
ReISz7ajNhzvc0aIcNbFmNdUSS0WfDfd,female,70775,graduate
8WsUpqJYdC1nLfQ9fyPJddgYPntwU1ZP,,28625,highschool
1REK79S12vvuVmj3DgIYYPRMqkiPs92n,,11204,highschool
KrBe6WLZ68hwK4lFXHdJR4vKVKD91B6m,,14609,no highschool
x97WXF0ooX42LYcug8NRER6x6YrkSvv5,male,46816,college
0AX42o7d1SdAAS5CvmCdH42nsKRD0mV0,female,28748,highschool
SXQudUQxotVyHX3jIj58IdonMUWj4z4L,female,56569,missing
8HqA57aqdKO44hzkayJsgunvcYDzgGgz,male,94806,graduate
uSvCB7dLeyyDhXssQxIxFcNm2wdi0M8b,male,77036,missing
6VB4OTExZx0ZXDmlzhhpJjp6HHBZx1hE,,90043,highschool
I3GzsJmUlZDaBQgbkyR5HapFSA91BVbR,other,46530,graduate
OzS53MeN9etIlUrUG8iiivALm0o7cPxy,male,75077,no highschool
Hr9mm3bIoeLv4wyDeAcwJNdd3K6mgRy4,missing,85901,college
2xQ3KeYgRX6M8VEXsQvq874yY73II2Af,,95242,highschool
ziSW6xDH8gzyWXn2P08NFoRMJoG4EqEB,female,32828,highschool
jsv3trouBohFLwkvUh9u2OdEbPo1RSTt,female,6472,missing
F2b4wQkSXPvl6LtgZJlfZ4TcFXgwDGKe,missing,63031,college
fMTfBo5m61MbFFd3xh4c3yYvW3mvvdmv,female,29720,college
vKmnCHrfJDutyArHoAT9SYM4ChEEDtjx,missing,92804,no highschool
TlzJiqslhc8kJPs8iQTUPTKl9Aesg51k,male,77054,no highschool
XJVtXQRn96sFErmbEPwfONLypR1SHG6p,male,96746,college
xoRe90MQ2m2rsMRfmysA6pDQh40VFROX,male,10801,some college
pwbQ0rznhIurRxyuVQAFAxt3Zer8oDir,male,8081,highschool
q9QUqTJ119G3XXD3VDTxiu0mVbuRPyJP,male,15221,highschool
VtDRzsHF4fdC6h6iQw1725YSgk8X58qx,,80227,highschool
1DSdmxxUMWOTHSkExvKthSEqp4DXhX5M,missing,99803,no highschool
eMD69D4KobxwJBdaCgIhapOO9tspBUrV,,34677,highschool
uvl7kPB3Po3jrDtnQvCsunCWcJhdeQPU,female,19560,some college
tHtmoYU1zZ1XXaAcClg6OqHasDPFiLut,female,75002,no highschool
ZccdDKa5g1XwSaga33DnK9cN3T5LhHGY,,75248,highschool
2yLXhVB5Vc1P9OiWbOGW7XvdGhVhGFSR,missing,24502,highschool
AM76T86gOf5POm8Wer8pLNrZQTAFqWlE,missing,5762,highschool
wpJNs0tke9k40aB5MuO3CSdqCAsVfga0,male,53128,some college
8lQGdG9jT3vISb5zO1u1MOSPxsUYiL5H,female,22911,highschool
XPiygQf4f2L0UgTrmMFFqxeKe6BZR3ej,female,74036,highschool
Orqz1MI6CD3UYQA2x7AoJrrzdXuNjXgT,,71901,highschool
F2EbD6pQVq4JZXdDTcCTJzVaQkjkEPnF,,47303,some college
KAoqXttXuGNrxI4Bq049PYjWXHIdDLlh,male,50266,highschool
BVdSH4CN5MLfBLP8EN0cf0pw1b8ClnU3,male,39652,some college
uaT99v8EKasFxQFGqwtqtcH5x05oT3wD,,35211,highschool
ALplv1PeUVPA25snviSBTucLnys5pnyq,missing,87105,missing
9blpGGkQJZFtg7dx6hi9jS54S4JlZMi3,missing,30188,some college
kTrgn2igLEB3ccGvnW0JHWYr77rC5Ub6,female,24540,highschool
ikaMcvrTfThDIJQUX3z20h56wMKS1G6w,female,28748,some college
T4hEHZ9FTwjtAvggSDlwaHpYwhp4hn40,,44231,highschool
DgxlqcsVCQDYe21h4YRsQPN4DqjKpjtX,male,29169,some college
Jab5g3oUGQ9SaeNRnULqHnW16VXqaDjO,,48836,missing
USvxkIKrz0rKsL2Ss0F5K20ol7w9dVqK,male,11581,no highschool
5gZxPym3HmEvBCZNbF2vxyjqjuAZOTpQ,female,72120,some college
1RavIxfRIwsNfbgQ7FlQWxnt6YTtKVWS,female,33418,graduate
OXw6KEWTyBr5w8CJpdBmaqGDNufmajPt,male,95363,graduate
cParK6VylJM5zDPedDQJj1iHaLQmTUkO,,30635,highschool
4sHw1UrsiyaJNXlPeVCwFs89kPI7rFXb,missing,98672,some college
bYyTnDMNQRdh2PC2RrU7V8pT6TWKO7Eq,missing,48021,some college
Aw4RvFBAlOyfAFGpArkHb8V7IDFoOczU,female,75088,graduate
v4OdI7QWeVy6CF3KHExB22rPRB2uU2YE,male,96792,highschool
TP8bhAR26kk7hxA5IeW9VBBfjZmsu3dc,,94526,missing
tIpcM59HxkzADeEFEP6BEPxC6cOCEH2a,female,15210,missing
vn94hQlUF8XuUjq0zAzCxvI8tXfyOWaL,missing,15767,graduate
SET6WVRTkMCl3o5Q8NaXGjDEaYlZCJi0,missing,30019,some college
e0YhhQKiHMs1f1JvqiG3vmECOHiazptE,female,84118,some college
Zg01obMvDZItxiSE8KvOmgH14Ih2IfOV,,12477,college
rVZTDDebI0kfxFTSroMAOzS2gGepwkHN,female,29678,highschool
16TNoj2mRq4ZwpR8a00sKabzI1AbphXh,female,37938,some college
OroP9hU52zroHrsjRrV2EnhFERHrega4,female,37901,some college
JUTV8ITehrk3Q5IYsmR4ytgk445DpIZS,,19061,some college
L9MIL8UAu89v63wYNV5e9I4LFBejHAmU,male,19120,missing
zjcJS1zoGVBa2xbv1HlY5xZifefi15rv,female,47568,college
Ap7aTiTiVuP4adDbK8BtDJ92UKVhoD2m,male,10010,some college
EUfhpU3C1810mZRiZBnnI69NhPqVZCbu,missing,36041,some college
fNei7kDieK9E7YoqiBlAHzuDqZQbwUNs,missing,27278,no highschool
mrfe3bnp3SndeE2oXZeqVQsRy8JkXozQ,missing,78247,college
ebvWYER6Bde0EUcNXXIX0vyTB9ur6Kqi,female,92861,college
3PdoM9BEkfijbap7ECEFU1pWsZq0D9Xk,,18603,missing
rpWTTxI2WWKTzofgTpfT5rJCfIGL7Bfu,,63146,some college
yIgziBEY1QeE2VunyvjKVApcpAZz6INk,other,64118,some college
dJRdOYKw4nh6Df0Iksw3okKH2swZskpr,female,11385,highschool
eZgvnT7Lfw9yfmcbuG6HYKZKoKdAY4sA,,38133,some college
zuz5zWSULJWik2s9CGpLrSxy1Iohz1Pf,missing,43420,highschool
U7xSG12B9EXr42WMm4aFnw2rUop73o35,missing,34421,highschool
e2HEjuPMVEuSUJwr7I8IuM85Vd3WgHml,female,75042,college
SLCu2IYX1UAc4mIIs6TTA9k6scRTqfIs,,95818,some college
WE0BKlnNFHY8H2oKeWp6Uokfg6VBKFSH,,49048,some college
eZlmhiGWEvacppW4xLoziN2EnSRWow8N,female,61944,highschool
OzO3L9fIG7RwhgVIadfkwZer2OK3VXbu,female,19804,highschool
A8rz0vMThAU17OyS7TiHPCSZ088mScoQ,female,44278,graduate
Lb9Gj7pPDc1QE23Bu2s3x3cOrKzxpjuK,male,30720,graduate
CJyFZrp4dFxNPWh98LYOwXSivShmskBg,female,32828,graduate
YCRseUDvArFRrEstKkCnaObaGD8ujRKN,missing,34685,highschool
Efp2zT9GZ53ahT7m5PosJWOFPjhn8JqA,male,98258,no highschool
Y6X26XefNz3sdpw3wkwyK5sCZwXPgnq9,missing,28311,graduate
1tZVjYbxh9CHPwBYYql5LZw9fjNAGkzN,,33134,graduate
TatBX5jGVyw67zikUoQyXNUwULBK63yV,male,29802,college
ufiE5JBFPedCyqKTJCAri6PUpUEK2djS,missing,10029,no highschool
44onQpYi5VTnyFsvK7UkRriRlwhqqD0U,female,5465,college
bNV24pG4prH3n2mc1WWSRp0FMLFNVOqE,,97071,some college
vA27IVEkSnVR3SDVsxN0wRtc4IdNHn4F,,2747,highschool
mSgxVbbf83kCrpd2JLuv7BfCExmUt2C4,female,53036,some college
dQggCBdg5KVSltApPCgVZB7TTUQzzzoI,,92335,no highschool
tKaMjS6KWA4OmqzSfTJZDMyzIRtISbIo,,14304,highschool
Gl03eSeNtb7juYcfyy4T6xQkEEhQalIx,male,95119,graduate
N7q3AbSrtULUjVDsfb58t3VgZbGYWCjW,female,90713,highschool
dHI26v282fW4zvEDT94xHRyApzKuYVQW,male,7079,some college
0gWJ7DFjheSDJbXHYhPpXkJuq9a45Fds,other,63072,highschool
FUyt82uYcKeXe5a1uDqi5Za4PXy0kx7h,,96002,some college
tQOAN9y1JNiE2HSkTuq37TMkk9NkfGoI,,33755,no highschool
8Ixz7GjX38VoG2Nnvexvqv7Y6GPh0gI4,female,37069,highschool
fHIOg4CLMDgqxwisMJ0FCaIJdtYNnnlj,female,88005,college
tVbDTV98cwz3WQ6QdoBBumze6nzGYfTb,male,10460,college
gygDS63yTosGUEHtiJyQxAu1JinA0G6n,female,19086,some college
U0h9ZcOzwmSa5zXabz3gRq51gj9CVPUf,male,6451,no highschool
NWlsgEuQgAIRDqafZ2XilfkDqdIrgfJn,female,21146,graduate
f7tZxTkA0B7yOxMWeydGO2hW0y86mAhD,missing,33143,highschool
IH3Fpf227mcEx04r510MqQHERjzGveWM,,93915,missing
9CBq37ANJ7gzpAJJLjvNc0D6JKL0q7QE,,29678,some college
C6vviY9JLa1pYDW46W1Vo3XShWOnjMpB,missing,23838,college
gL1o6jsIwD6Ip8uBaHnoUMfUbsYcrCmr,female,10301,some college
CCWe4mJj2KV2ATVT9hkI2qJwZfZ9NcW7,female,56472,missing
2vE9D19bJqETB6mOz85dtdb1ssTrqGTd,male,48213,some college
4fAtuZyf3pqLNg4NAgnHL2LTveUsNAHR,male,62522,college
UgIp1XfkqRNxLr5eWGgxYgx96fHJlodi,female,17221,graduate
cZWFemuqv22LyBzJ62hqYFI8OPrcmsVO,female,60647,college
uzNst5GENaLp9CtnoLdlIT4bbwRPyat0,,99508,highschool
NsLQacq9zR4bwVTvgnM7PW3e7IRkyd5N,,27310,highschool
IaoTQrvjcHkJTQC9F8CfKXXVgVZXu8JB,,56021,highschool
To497Zq6mrlXhsFqWPQPAoSfJD6JwXTV,female,22044,no highschool
lQZzQ346wdC78p1A91azUfUWqfOVmHom,female,19606,some college
ug03ub4bORTwr4SCZB9I3hsIgtZxPt0h,male,70570,highschool
Oyq7ji1m15xuxwPKjm7Gg05YiNCQEcyW,female,7642,no highschool
4iE8erzNZza1Ul4e6hPr0spJlerWRU2v,,92841,highschool
kU22DGnuGpDa4awKp7Oe0zbcu4isBbHL,male,75230,college
bjG4XBkL5oSJA9TxyrmgPKXKYOTfiWVp,male,99504,no highschool
gc6UDtMXXzUf9ePV9bykAMHrsApXv8DW,,46805,college
QpsLmP3WeC01C1T5jY6uw1yDvPjAiorO,male,32148,some college
yraLhDnqMx04YjFLWNm8kef4ZNOabhlu,female,76248,highschool
ahHWHQPtoRWgaSWaBmCYOvLSUs4Ldj9u,male,97210,no highschool
loMeJnte2hFeHZBJ0Bg6siKOtraEIBl0,,76140,highschool
user4NErzgNZOQPby0IMjoZc4clvyOrp,,3873,college
P6tVHid6R98Yer8I8fnDdGwZOUH0UIiF,male,28304,some college
Fo5KwyVTc1cnNIwGaA8xJRsJLAiNd9Ce,,42240,no highschool
ZUQcrhIH5wjNNaTYezd6dIgMytFkmOMm,missing,60555,some college
5HHW8ng8OZex0aGuyPVzGEdxg3CNKl6N,male,60452,some college
a7HqL5rVaBWdmJJ0LA7o4pdEGfF0vFCf,missing,92104,some college
SIN7vpFS23BRJXKt9EbDgMh0zEEdoXHx,male,17512,some college
D9qnzD6DVCN0BcxpryZXmUzFTCXpOI5u,male,38301,highschool
Tx8XThCMiTXiUslh0gCO6Iq7u7araIrM,male,60014,no highschool
a5enjFKHyOqV9BlzZwj7DoNQQjSWFxve,,70072,college
TLUmoqZgmqTnBCC63t8Bcvh2oclcy6Q6,,28357,some college
X9Gp0RYqqu2uwWtFcQJzGltkCOL5caHS,female,89130,some college
tnH1dMr7BryamrtAPTK5eeA1WKZ7vBT2,female,42056,college
7Sg42eZANyn9qunqe1sqCPPmofWVRBpx,female,77656,no highschool
Ife7vY8hAB8t9rfmTwXK28czbepIbFsG,female,85750,highschool
hCLWxLJ6EdyU6XqbpBjLaIkz0uV8LOax,male,15946,missing
r2nLFhoCo8UaPpIl3pi3KbctHV9iw13y,female,89119,highschool
F68ccDsrwlsJG6sOLD7mSErqblHPxYpG,other,44511,graduate
hcHCSa897VidV8sr3Icd4dXBiRd3eoqq,other,48210,some college
NfNQzrIJhmgRP7158cjFmvfhx6PtMoIG,,89074,missing
DJXmR0KXC00UhtfnxnB0CPGhSlDcn5wL,missing,92154,graduate
VA9PqpVqnhql8ZBdH77oBpJMilK1FMC3,,96732,graduate
Q3duhortwgS0eTsNPQrB35MP7WfIifVq,male,66720,missing
MS6IJrovPGBEFYNmUPmeOu0OFDeQqmIx,missing,6880,graduate
N6i2vWrvRWkwvDH7n0FLmVrRLbYJjmcY,missing,93306,highschool
1WCVQGJZydsPrb7G14uzeWCKhltPVAcs,missing,75205,some college
krl0MqAve5hhty4M7MgP8EuNv1vjNRPW,other,6482,no highschool
FcnD0Ciq8TWyjGNFUvJIbmP6wTYBGqdt,,10801,highschool
Y9FK7MeecG1iiJnHuwwf92xmw5KsPYFe,,14051,some college
xwnsW2tXZozMBnW7qetiRxgGmCRAUkwo,female,70342,highschool
YxKCslAege9DFmBzH0U7gCkLRow3CW1P,,49315,highschool
UvVUik7MblcRONGg0M48hljpNqxEicCW,other,89406,highschool
ZwZ9L46oJNtj9fhgH7VsyHRiEXY9tnmd,other,30108,highschool
ztDmeskxDr3zqY8oa9tKW5g43A6xjmgg,,8844,missing
dW1fiRMPvS4HcOJFEfVYdzVBTxgORPtf,,13655,college
UznF3uni8wtKakrPUevoHmxy38mb2Bzz,female,92780,graduate
8oUoNRigM4DbP8VijtlZv0utnSLvvpbA,,94590,college
cnKN4D3R34GcHxNlrqbidGHEbLO4eEid,male,72065,some college
2wDch8Y5xQziMQiQj0kQRJHrbcO0G1EM,female,75219,some college
bE9hM3jaP0PKZRBfgXusXTfDcHwqFhlY,,49130,highschool
Y4b0dWqk0rA72Ri0CFzCQcHpK6vDR2aN,male,92683,some college
ujxgDfatysOGBiveRiFmu43VW9JF9EW1,missing,28409,highschool
R0QpoGjtADF0I1Axo5DlzbSL8vsaM736,female,89423,some college
6J8zFlniCqPhx5fXQPc4iQzvFKbW4Vck,,30024,some college
7Lv6OVvu1nsvUexcKSRks3wnATE3pr1d,female,25313,college
psUY0jMEvxZuoP9UKA82E9maLgW6I63x,female,10524,highschool
wpA3YODDDsWaFQtfPR7v2M6HEJbcAeIY,missing,93638,highschool
B2XUC1nf71rLdIjwNy6zAzbs2LCBw8UX,male,20636,graduate
RiU27SmzrwnsYiNi7xWct5qg67ynuUSV,other,12484,no highschool
NNM87EP7LzZD9Y2M8LoNyLRsZssB7WGk,male,84404,college
K4kiZtZ7bH0OUqLVjZfkL250v28Awi3x,male,7112,highschool
bgNkqNGrx7FitOdXoRt9UTv855kAW6gY,female,66048,highschool
J8Wj1qgFsLDmsrHni4u8yKrQINJjfoqv,missing,50213,highschool
BAafvt8EkPI2TrQ9EWOz7Ripfor4zZf6,other,7747,highschool
r0zdHhMo7XiVZ3hJ3rx27YHTMTD19brS,male,48189,highschool
lFnJWSf5VIBy3JSVIR2StRBT0HcesbFI,female,30093,some college
X8blXWcWqsr3qUen1NkJBjZAog0OrIDS,female,77080,college
NSKSITFIdVpysFuwzn8ZfLOe0OMSgcZ8,male,92029,some college
rsMqzQV4BJo2NdhTX79HDXS5zRZgLPX5,,76116,college
s5QwKntrd3SLaQjaYgkDUGlfTCxDvHZF,,37830,some college
DYEjGoSdARbfl9Yl7Q7GxdpXhFKIh6NC,female,2359,missing
SbAe1NikjYN6fr21VRFlPxZgAE2S9mkB,female,93446,some college
EocasgZ19KR6CRIMMn2J6wco1WNKMrKD,,10552,some college
iTNIBEiAalqAcLxQIQTec44dxdaeJU9Q,male,76365,college
n118LppXkIFkJMaf1WDoxaoOH71Ist8I,missing,43609,no highschool
SYptj19Xjkw9HEWtBs53CLIV7bhIU7QA,male,28771,no highschool
1X3N53N9bFpQausJkosMFvCy1PQo5UmL,,21047,highschool
VkEXjyLrlFj2CVFPhpeVw6CAqjFXGva0,,20109,some college
IyFL6RPQvpTlOMNpW4jvYs9JOEJmbeBj,other,71667,college
1Px8mT6Y4qLxWKg6f0R4TCxt82IPdFCu,,42071,college
pWdfnEQ5Uqs7OdV2TM3MpG3VeyyLVjfn,missing,30240,some college
8QVzbiM59wokmwQi18hR506gdYJvXMvd,,85225,some college
GIsRCDxWVYGm4So2chhYPzgj7oVxCsSB,missing,35080,missing
rhsZYk7m5LBkn7LVFx16rCH37SmeAW9R,,49508,highschool
9V6nMlsK6u0FBGp2vWeKNr1RzbsnB25D,male,74170,college
WpYtemwKZQxcuLGpndx0lQojfh6o5GOv,male,90804,some college
Oi0GqKYhNtMDJ1j5HhgzUgmNLW1tCwni,male,11741,no highschool
EPmLjBxeWpwhjwoRgtmLV8RkhFOu2zzj,other,33905,missing
EADGwhSn7YlMiPPefvKZnKpdGDIGuN5y,female,78043,highschool
9Wa4ouJ9cMbWybtTMuDorg850m848UbX,missing,92114,some college
hefQlDeoTkFAJkCwSIMRgQRBdm5PYiVH,female,92154,highschool
0aTiqjPecs8hOOt5mEMT1va6tsLAndbM,male,50401,some college
TobaMUhhz3v1ZNw0IkLSvYxEFUVFUd3v,missing,44683,graduate
XWvQLDaL4pDiGE7YJgl33EbG2LrSVpcM,male,37204,college
qwhxcjW9iIMBAQoGSWDtst34AFkcFQoV,female,36611,highschool
eRTpoWaN4MJf0h7MeB8i2nxOk0Z21Qiy,,61533,missing
vqdEPdTaMaLXqSh5cxznXuMHlVEqT6bt,other,27028,missing
2lwbAal91yi5UwNvLzw9XiJ8bvQlPmo5,male,91304,highschool
p6gSWFp1Y2vHDuzNU56Nmwec8L85rkGt,male,82718,no highschool
FXnf2GKCyDDI6TdPaNoAbEVq2uwuCmhj,male,1475,no highschool
a6ElewR2mnAP6Es1ZbVOr2keeWdBg2id,female,87110,highschool
ZLP0znXArcvjtrd43DMtKf0wzf2WB2ws,missing,18353,no highschool
vpw7O8dEunlSNKVuDAisNuwqw8QBYoOa,missing,11768,college
ZFpsLtyHtwQy1D8k0GF74O8YGY8FisKR,other,95249,some college
xCgfctClIkC7Rx6JotQUSiFWULzNkX1e,missing,74501,missing
yB4GXvIQRaYtqBqXE7CNuQ1ArZY5PRAJ,,30043,college
5FX74tSsqVOdvsPJFln5AHRuURmp41HT,,55303,some college
WTddYNzDGL8Qko8FQD8eOWzzxe6SDUFm,female,37128,some college
Jsf8yjGJp7KqCWAbR25MTWMfD9Lj8gLx,female,32305,some college
nS0sDnVlyu7a90XewBdnmI3mQua7pp7D,male,77082,some college
jyZ9mYBHL47wd8hsLkkqLfOxDfPhSTyF,,94015,some college
leQlonajTEKNfVO9ju9gPmN5OTaeYCKR,,76116,graduate
J7OzjvXIyBcNlAU0cMqVwzttWM9JdrwO,female,27312,highschool
Ct4CYJV4ldK3GNAcCiI1V5iy769QQWR5,male,80111,highschool
